Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.373065497259535, 0.466165453502423, 0.340934857629768, 0.225059004040164, 0.233874978705266, 0.291833286418076, 0.285397373297837, 
0.37931966242445, 0.464785858543118, 0.341298039348775, 0.227309487315541, 0.232069908153062, 0.289701757680624, 0.289129527627258, 
0.38553886731754, 0.464054149170667, 0.341744412229143, 0.229562407889035, 0.23109903671434, 0.288497513524345, 0.292918551799375, 
0.391956848214533, 0.463669591342457, 0.342290091511643, 0.231585956943995, 0.230578328601283, 0.287766670240253, 0.296862954389068, 
0.398084234933565, 0.463441901075642, 0.342839026566819, 0.233713947159548, 0.230233168588808, 0.287248029164988, 0.300709591801277, 
0.404283289064943, 0.463210395751143, 0.343481690915219, 0.235577055797539, 0.229894854735979, 0.286773126114252, 0.30461914964441, 
0.409951675337975, 0.462974654297874, 0.344252108462915, 0.237464322325531, 0.229587214727188, 0.286338930709977, 0.308373930636347, 
0.412806129200023, 0.462739240641846, 0.345109480241272, 0.23923841955509, 0.229290574082153, 0.285933983331769, 0.31197695750456, 
0.414165167973679, 0.462511725177028, 0.346126897651631, 0.240951605595838, 0.229048301850796, 0.285580334544168, 0.315308387947289, 
0.414744017338556, 0.462228591149865, 0.347194541018954, 0.242511558716381, 0.228735819435912, 0.285179873960435, 0.316876861459643, 
0.415030253176288, 0.462026219785946, 0.348489805617264, 0.244303998069411, 0.228576102551883, 0.284885604042802, 0.317649102880965, 
0.415132983238456, 0.461945188391888, 0.349796964794731, 0.245909488098209, 0.228498874683017, 0.284591372700352, 0.317963603380154, 
0.415059916433878, 0.461948768031243, 0.351214963246925, 0.247723744868922, 0.228491420329184, 0.284201809143236, 0.318018325709706, 
0.414711702576538, 0.462078742286073, 0.352854555722096, 0.249495555544099, 0.228533337513858, 0.283515291040699, 0.317906584395105, 
0.41392363261727, 0.462277471698837, 0.354485886244324, 0.251401613579901, 0.228594221365984, 0.282254883234702, 0.317920746544319, 
0.41262747444767, 0.46269397640011, 0.356271791617487, 0.253957209380312, 0.228700016682058, 0.280213580534949, 0.318016020112878, 
0.410739039729086, 0.463300821958793, 0.358489462682921, 0.256564555765793, 0.228856498854665, 0.277201186919289, 0.318437729298317, 
0.40804049358785, 0.464258443150074, 0.360899570384233, 0.259551379903429, 0.229060928615504, 0.273047406372388, 0.319078871298757, 
0.404265574803389, 0.465393867061079, 0.36364839625684, 0.262921533790826, 0.229119920134401, 0.267585362020177, 0.320068055777379, 
0.399040739494159, 0.466794724926547, 0.366553420097031, 0.266454636086073, 0.22739143899086, 0.260666525156031, 0.321196995692145, 
0.392008069315218, 0.468298827577503, 0.369658738805459, 0.270470175599922, 0.223227191869242, 0.252507627556921, 0.322545588964385, 
0.383028980961885, 0.469385930735213, 0.372839934596069, 0.274356881897545, 0.216414374721548, 0.243491022250964, 0.323962632599314, 
0.372109868611379, 0.467620661880521, 0.376173578728491, 0.278823105509102, 0.207079011031331, 0.234193589202706, 0.325602487508321, 
0.359514212788582, 0.464305791280489, 0.379861219514908, 0.283193897822054, 0.195696372055169, 0.22560134315073, 0.327419820599458, 
0.346735236615705, 0.459611615751138, 0.383745373816417, 0.28777489924117, 0.182580842852523, 0.218022271811744, 0.329482429820844, 
0.334866871179976, 0.453617751550059, 0.387716301298767, 0.292674405284401, 0.168583836257395, 0.211615301425266, 0.331616299214305, 
0.324686114290744, 0.446882985040313, 0.392038901938215, 0.297475056586725, 0.154609292484396, 0.207148627550911, 0.33387880344507, 
0.316538480849363, 0.439144604259658, 0.396195472269782, 0.302737034890277, 0.140675033519207, 0.204838117286652, 0.336178110460108, 
0.311213164313827, 0.429992836398636, 0.40038163402677, 0.3075399235944, 0.128512200926059, 0.203738571039005, 0.338414427190436, 
0.308610115682362, 0.419927649592487, 0.40464138515691, 0.312347403257375, 0.119789135329016, 0.20346269922308, 0.340561250111254, 
0.307378564455181, 0.410050580989702, 0.408755890694788, 0.317146643145495, 0.115108006406679, 0.20344525945469, 0.342585662896907, 
0.307104227125158, 0.401043235517381, 0.412826445866263, 0.321727492167717, 0.112830833964871, 0.203733526766589, 0.344476620679961, 
0.307179190066826, 0.393265986697599, 0.416770063052495, 0.326559479233045, 0.111839195462578, 0.204228287069238, 0.346201619201919, 
0.30757250233458, 0.386649906939466, 0.420620154172375, 0.3309393488155, 0.111549513485235, 0.204872064988526, 0.3477400799914, 
0.308387187336555, 0.381234269981666, 0.424338899589189, 0.33534724039431, 0.11196343342543, 0.206028120441843, 0.349046880359957, 
0.309306035417135, 0.377089053133654, 0.427877690021361, 0.339634975842673, 0.112600183585173, 0.207184611939416, 0.350154608747708, 
0.310754613570926, 0.373872514905547, 0.43149573256193, 0.343581832248984, 0.113600681480061, 0.20858908320405, 0.351041023691913, 
0.312137109358397, 0.371221161635318, 0.434867153701801, 0.348120343744038, 0.11484471518319, 0.210213509496129, 0.351726474579413, 
0.313742481760568, 0.368907006632154, 0.438261275358535, 0.352274066384126, 0.116348890637583, 0.21195928799247, 0.352104765502105, 
0.315841514137446, 0.36677944670298, 0.441541436457583, 0.355895854907581, 0.118023984384381, 0.213981155850139, 0.351734696386275, 
0.31802401308937, 0.364987637585317, 0.444619810467868, 0.357671454539188, 0.120075430437277, 0.216112135116782, 0.350553722375504, 
0.32043161083265, 0.363412123535037, 0.447458991914569, 0.358426436503383, 0.122268659211149, 0.218508167036741, 0.348870362629893, 
0.323223861818151, 0.362130543068205, 0.450083297438479, 0.358732028004907, 0.124692485500659, 0.221100790264755, 0.346838259666331, 
0.326029590570084, 0.361227680205871, 0.452610976484358, 0.358836745184896, 0.12721863209266, 0.223872470693042, 0.344423508788265, 
0.329193225859664, 0.360418085866573, 0.454936254542157, 0.358821497899367, 0.130072541793738, 0.2268090805681, 0.341074599852748, 
0.33256582352291, 0.359714656722069, 0.457131840959537, 0.358725207824189, 0.133532662298682, 0.230001561945521, 0.337336287782272, 
0.336107599815464, 0.359062401458868, 0.45917700430015, 0.35864792041646, 0.137243449714365, 0.233371436793137, 0.333642865033189, 
0.339937624242934, 0.358464336781644, 0.461165517763157, 0.358607123455431, 0.141264250550059, 0.2369625862389, 0.328765134846744, 
0.34378238447161, 0.358006343546811, 0.463159858092526, 0.358586654227927, 0.145675708906716, 0.240795079582834, 0.323510516013351, 
0.347776851997155, 0.357660785337953, 0.463933873918034, 0.355378769696162, 0.150061818880775, 0.245020311610822, 0.318573861038179, 
0.351905877448948, 0.357414761668346, 0.460494142626749, 0.350261333333478, 0.154550317216392, 0.249641558901264, 0.314343235871744, 
0.356108901353329, 0.357273647164784, 0.455415601564541, 0.344757347386569, 0.159104437158841, 0.254641690451372, 0.311003239889265, 
0.360447910364471, 0.357202192107817, 0.449997396192143, 0.339412606258185, 0.163709418571657, 0.259783701020281, 0.308696191917116, 
0.365033811416054, 0.357167109546329, 0.444743240369401, 0.334545387307603, 0.16849328519594, 0.264925657877787, 0.307291561043349, 
0.370035712091607, 0.357169285152449, 0.440070116173205, 0.330322874378166, 0.173445992240622, 0.269914753978664, 0.306653014083918, 
0.375539817518238, 0.357182895994943, 0.435982628182237, 0.326663441512627, 0.178632488989112, 0.274634148840576, 0.306282695863012, 
0.381203428579475, 0.357444446989411, 0.43275472021124, 0.323708455780834, 0.184065216988473, 0.276966487334909, 0.306114451175869, 
0.387033890746532, 0.357841674676164, 0.430307085671963, 0.321590211705906, 0.190003124344138, 0.278141175934789, 0.306061616409775, 
0.392891699548588, 0.358541714204227, 0.428584027097475, 0.320091283096851, 0.196227743735704, 0.278790245505957, 0.306059761404953, 
0.398602347313035, 0.359609626986449, 0.427428251141547, 0.319262057216449, 0.202780243908898, 0.279134295799825, 0.306098024762135, 
0.404013990212524, 0.360963185992391, 0.426405169849235, 0.318822978540525, 0.209355019454169, 0.278975231451785, 0.305949178637256, 
0.407206281179076, 0.362565234599249, 0.425680830571086, 0.31866145866758, 0.215861999673515, 0.278203008302052, 0.305799798032108, 
0.407959126261137, 0.364572796958116, 0.425359802346835, 0.318763605415329, 0.22209091958516, 0.276775567515421, 0.305793638165719, 
0.407103215806679, 0.366776471051922, 0.425249058727657, 0.31910746910042, 0.225931389195922, 0.274457898707151, 0.305901520797962, 
0.404826616058812, 0.369351235969537, 0.425417899097477, 0.319719344169754, 0.226686246798397, 0.27098133276027, 0.306215195302939, 
0.401153786731316, 0.372117864461638, 0.425795325397914, 0.320616574944688, 0.225357227142424, 0.266175447745215, 0.306758775305712, 
0.396065556798788, 0.375336419594243, 0.426478822796036, 0.321765981739897, 0.222491320196115, 0.260239964911333, 0.307519619617511, 
0.389698872548333, 0.378684802732215, 0.42735415136621, 0.323205013005791, 0.218284536843772, 0.253330090337969, 0.308538009670842, 
0.38209394774991, 0.382238795491761, 0.428483847711609, 0.324787266428426, 0.212686571677103, 0.245618733401679, 0.309699416813672, 
0.373360166953744, 0.386124651982518, 0.429739979450711, 0.32655187617142, 0.205708175614007, 0.237634935795638, 0.311084989069232, 
0.363460499840685, 0.390011732916038, 0.431182098071311, 0.328453251575267, 0.197395807138852, 0.229670271578988, 0.312591067659698, 
0.353007184947869, 0.394015348977016, 0.432808082869807, 0.330484331018419, 0.188106638244504, 0.222102228929789, 0.314301064056033, 
0.342887519503426, 0.39800493469198, 0.434559141756828, 0.332606939508473, 0.178831490183793, 0.215592568739727, 0.316120872202865, 
0.333060194260391, 0.402110631835738, 0.4366050519636, 0.334894996277239, 0.16950411783946, 0.210102771290579, 0.318206831512558, 
0.323732124754512, 0.406125046055038, 0.438795516928101, 0.337347069368933, 0.160014577120233, 0.205556190987996, 0.32041218811888, 
0.315374224124536, 0.410043998333983, 0.441232072792932, 0.339917847946574, 0.15028000731536, 0.202297736153442, 0.322873063955113, 
0.308479771041995, 0.414019266844406, 0.443755062793992, 0.34261633739237, 0.140207182273418, 0.200467133119018, 0.325527027469571, 
0.303739834748105, 0.415038143720572, 0.446324718165892, 0.345266572376619, 0.130108692489749, 0.199597215923314, 0.328210985794328, 
0.301313331725261, 0.411624975709397, 0.448659802037896, 0.347710928629514, 0.121371445310303, 0.19930076757153, 0.330762455202916, 
0.300166896733116, 0.40622575244776, 0.450997318399221, 0.350029261481619, 0.115418696066609, 0.199286990423381, 0.333231245100583, 
0.299991951198134, 0.400048532678177, 0.453035758694953, 0.352073377709416, 0.112489587829779, 0.199592916161618, 0.335457110495857, 
0.300125091994534, 0.393816518001896, 0.455061945227187, 0.353980046089524, 0.111080045766878, 0.200011858063088, 0.33756818768709, 
0.300600173349352, 0.388233982188327, 0.456801818861574, 0.355630376183066, 0.110753700103846, 0.200631636196475, 0.339419694564996, 
0.301421076393689, 0.383632252197306, 0.458552596169606, 0.357150561241439, 0.110883382583911, 0.201482658198544, 0.341152180308405, 
0.302386822777251, 0.380028619259516, 0.459998309631083, 0.358408885216145, 0.11143777744943, 0.202493679824017, 0.342595027389392, 
0.303979754079626, 0.377085591727934, 0.461441411571431, 0.359508869906903, 0.112473625453762, 0.203845261845098, 0.343877283337537, 
0.305533210686358, 0.374445336622585, 0.462551707906951, 0.360369919765226, 0.113746670241497, 0.20526608587029, 0.344837648014722, 
0.307319121950616, 0.371967341305311, 0.463753035446559, 0.361096382503801, 0.115300542158685, 0.206855697568343, 0.345664903444306, 
0.309455310987756, 0.369544525482068, 0.464604377093774, 0.361585263388215, 0.117178566366344, 0.208697463872365, 0.34617708522679, 
0.311761909666191, 0.367245912819807, 0.465543300723494, 0.361941684356332, 0.11925186658496, 0.210638756715357, 0.346510133927809, 
0.314386180189582, 0.365159008195904, 0.466186619088221, 0.362098727800022, 0.121630864594955, 0.212849979019623, 0.346297242124992, 
0.317095717491266, 0.363301408785908, 0.466978379438517, 0.362121472265437, 0.124387199792015, 0.215185508716041, 0.345453333526559, 
0.320128913528308, 0.361785305131783, 0.46752715518304, 0.362111192381736, 0.127217488048689, 0.217762852318948, 0.34422708559486, 
0.323557393676567, 0.360536283389958, 0.46829706493565, 0.362064902830809, 0.130202094123921, 0.220522436133652, 0.342688372295971, 
0.327130249794113, 0.359617232763587, 0.468885189703649, 0.362047374307264, 0.133912844553825, 0.223610811286564, 0.340065863942523, 
0.330914196837027, 0.358961738937796, 0.469691731433571, 0.362112139849096, 0.137861092751909, 0.227001494719342, 0.337154928774867, 
0.335029281896496, 0.358425014473979, 0.470359076768906, 0.362191461042347, 0.142267030899247, 0.230722859602704, 0.334351558483262, 
0.339203754939752, 0.3580868058506, 0.471299529026108, 0.362417118075775, 0.14694475072047, 0.234852725510894, 0.331075073243659, 
0.343640457688753, 0.35793121624247, 0.472120049163745, 0.362697403530024, 0.151859640295967, 0.239759564356037, 0.327184900409335, 
0.348135702603003, 0.357732046258271, 0.469731113077871, 0.360623764827788, 0.156864602290028, 0.245190621261752, 0.323448191902291, 
0.352778515007348, 0.357624373307086, 0.464969099822122, 0.356600160316276, 0.161897587862335, 0.250926056352194, 0.320491484806148, 
0.357922018616911, 0.357570623802454, 0.459370757027128, 0.351935277165016, 0.167032123448539, 0.256826007392147, 0.31843364323572, 
0.36377991745668, 0.357593363394152, 0.453845935987399, 0.347264899153691, 0.172249764790404, 0.26261059215295, 0.317279737895501, 
0.370326435271458, 0.357610261852222, 0.448784629624123, 0.343090425026356, 0.177550840139552, 0.268272277009901, 0.316730850111744, 
0.377210468546736, 0.357639135527678, 0.444415597529192, 0.339485198062181, 0.183012519735581, 0.273601154489991, 0.316453818860552, 
0.384253241010579, 0.357932502758778, 0.440820445157506, 0.336461549738691, 0.188767449747955, 0.278631803211066, 0.316272627626233, 
0.391040492509709, 0.358404232688648, 0.43812206222195, 0.33410142151054, 0.194890384045046, 0.283191425869601, 0.316158504539254, 
0.397692406770872, 0.359209343372047, 0.43623229350616, 0.332435025213441, 0.201403098901447, 0.28680543948183, 0.31605325093703, 
0.403915362914668, 0.360375110998175, 0.434923860796047, 0.331195328145661, 0.208055745990397, 0.288384709790337, 0.315818831696806, 
0.409859924096948, 0.361759286200953, 0.433913965179604, 0.330171039898754, 0.214771435915076, 0.288999147643518, 0.31556837290523, 
0.415271893598906, 0.363425906845399, 0.433000814195285, 0.329173528371421, 0.221323554064358, 0.289047365836478, 0.315243050442136, 
0.418683478662505, 0.365231001606681, 0.432115016210284, 0.328152146450412, 0.227708214103813, 0.288878532062664, 0.314855014057478, 
0.420044021497167, 0.367239297174575, 0.431227158751332, 0.327101937160231, 0.233707392967573, 0.288526592686605, 0.314395664598736, 
0.42044927052066, 0.369328545147169, 0.43037134631691, 0.326062247311767, 0.236138378173724, 0.288084390146757, 0.313969509307032, 
0.420342035626065, 0.371532201436747, 0.429550473388764, 0.325081260790694, 0.236771557468211, 0.287615952365408, 0.313599887497539, 
0.420124601289218, 0.373932600470808, 0.428892785655332, 0.324227669782438, 0.236643838728147, 0.287244657645484, 0.313368036847891, 
0.419794047487727, 0.376330587040684, 0.428327037608919, 0.323403485510756, 0.236089926647395, 0.286854894738915, 0.31319322476079, 
0.419410607654294, 0.37873843318995, 0.427867648771544, 0.322678932823102, 0.235333330402065, 0.286524938599334, 0.313045861420779, 
0.419018001658676, 0.381208181867588, 0.427505535384056, 0.322076376711374, 0.234556949400245, 0.286180247958223, 0.312914531699641, 
0.418647787081789, 0.383634895634908, 0.427288393760878, 0.321605243201251, 0.233826828846674, 0.285808049145277, 0.312809647457318, 
0.418347128073964, 0.386097692007737, 0.427202547975701, 0.321323469573893, 0.233252566970431, 0.285495707971548, 0.312778075912461, 
0.418042098749685, 0.388491613030583, 0.42715688445601, 0.321158435602017, 0.232764582180942, 0.285186405849775, 0.312755207671224, 
0.417877967904519, 0.391038906281314, 0.427156085657418, 0.321097323908554, 0.232457191411371, 0.284980512604963, 0.312762256475531, 
0.41769003804031, 0.39345259271556, 0.427175567448848, 0.321070716422276, 0.232138061872546, 0.284828788270077, 0.312782789968007, 
0.417209957137411, 0.395874832847375, 0.427211786276607, 0.320840919049515, 0.231575406450191, 0.284715462865366, 0.312809982274157, 
0.416631393459724, 0.398333952663714, 0.427248405217462, 0.320504688786557, 0.231026570868837, 0.284429619788004, 0.312828056743827, 
0.416127551710362, 0.400722539352211, 0.427276637081743, 0.320301061673902, 0.230537154586541, 0.284004869171967, 0.312841737544927, 
0.41576292087953, 0.403132596663563, 0.427332102532404, 0.320199515359237, 0.230213306584481, 0.283546504077519, 0.31287123246298, 
0.41550586296854, 0.405459793767771, 0.427373503300939, 0.320128503900448, 0.230012023902258, 0.28316292104452, 0.312896622277823, 
